,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
30,12,7,7,Miroslav,Krejča,Ing. Bc.,CSc.,52,rektor VŠ technické a ekon. ČB,Písek,549240,7,7,0,11273,28.58,28.5848315034105,2,0,15855,51.77,51.77480978349606,1,0,,Česká strana sociálně demokratická
31,15,1,79,Tomáš,Hamet,,,40,písničkář,Strmilov,547239,79,79,0,592,1.37,1.37335869716512,0,0,0,0.0,0.0,0,0,,Právo a Spravedlnost
32,15,2,5,Zdeněk,Guži,Bc.,,58,pedagog,Havlíčkův Brod,568414,5,5,0,341,0.79,0.79107316846842,0,0,0,0.0,0.0,0,0,,Strana zelených
33,15,3,7,Milan,Štěch,,,54,"předseda ČMKOS, senátor",České Budějovice,544256,7,7,0,18588,43.12,43.1216072008537,2,0,21972,60.26,60.26826123926817,1,0,,Česká strana sociálně demokratická
34,15,4,47,Jan,Zedníček,,,60,podnikatel,Kamenice nad Lipou,548111,47,47,0,4452,10.32,10.32802858070802,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
35,15,5,155,Marie,Paukejová,Ing.,,53,sociálně právní poradenství,České Budějovice,544256,155,155,0,604,1.4,1.40119704913469,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
36,15,6,641,Václav,Urbánek,MUDr.,CSc.,56,lékař a vědecký pracovník,Praha 2,500089,102,102,0,319,0.74,0.74003618985756,0,0,0,0.0,0.0,0,0,,Koalice US-DEU a SOS
37,15,7,53,Stanislav,Bernard,Ing.,,53,spolumajitel rod.piv. Bernard,Humpolec,547999,99,53,0,13645,31.65,31.65452605205771,2,0,14485,39.73,39.73173876073182,0,0,,Občanská demokratická strana
38,15,8,1,Jaroslav Maxmilián,Kašparů,MUDr.,PhD.,58,lékař,Rynárec,562009,1,1,0,4565,10.59,10.59017306175474,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
39,18,1,7,Josef,Řihák,MVDr.,,49,starosta Příbrami,Příbram,539911,7,7,0,15010,35.07,35.07910911682909,2,0,20971,62.57,62.57384973443933,1,0,,Česká strana sociálně demokratická
40,18,2,155,Pavel,Jánský,,,61,odb.prac.Ministerstva kultury,Praha 10,500224,155,155,0,366,0.85,0.85536002243567,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
41,18,3,80,Vladimír,Kyselák,JUDr.,,58,advokát,Příbram,539911,99,80,0,2260,5.28,5.28173128607819,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
42,18,4,47,Jiřina,Humlová,Mgr.,,50,právnička,Příbram,539911,47,47,0,5943,13.88,13.88908364299235,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
