,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDCR
5075,12,18,20,Vladimír,Třasoň,,,53.0,dělník,Prostějov,589250.0,99.0,156.0,0,21,0.0,0.82,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5076,12,18,21,Jiří,Plíšek,,,58.0,zámečník,Prostějov,589250.0,99.0,156.0,0,17,0.0,0.67,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5077,12,18,22,Josef,Blaha,,,59.0,důchodce,Bedihošť,589268.0,99.0,156.0,0,15,0.0,0.59,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5078,12,18,23,Jan,Růžička,,,82.0,letec ve výslužbě,Prostějov,589250.0,99.0,156.0,0,27,0.0,1.06,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5079,9,18,1,David,Slavík,,,38.0,dispečer strojírenské výroby,Pardubice,555134.0,156.0,156.0,0,88,0.0,3.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5080,9,18,2,Tomáš,Richter,Ing.,,35.0,podnikatel,Pardubice,555134.0,156.0,156.0,0,61,0.0,2.64,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5081,9,18,3,Marek,Nechala,,,36.0,obchodní zástupce,Vysoké Mýto,581186.0,156.0,156.0,0,58,0.0,2.51,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5082,9,18,4,Vladimír,Jirásek,,,53.0,řidič,Lázně Bohdaneč,574767.0,156.0,156.0,0,48,0.0,2.08,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5083,9,18,5,Jiří,Víšek,,,32.0,zemědělec,Pardubice,555134.0,156.0,156.0,0,57,0.0,2.47,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5084,9,18,6,Roman,Chvojka,,,38.0,kuchař,Orel,571962.0,156.0,156.0,0,54,0.0,2.34,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5085,9,18,7,Jan,Richter,,,26.0,pracovník bezp. agentury,Pardubice,555134.0,156.0,156.0,0,31,0.0,1.34,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5086,9,18,8,Jan,Krob,,,33.0,automechanik,Vysoké Mýto,581186.0,156.0,156.0,0,52,0.0,2.25,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5087,9,18,9,Markéta,Havlíčková,,,40.0,servírka,Pardubice,555134.0,156.0,156.0,0,40,0.0,1.73,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5088,9,18,10,Jan,Žoha,,,38.0,ostraha podniku,Chrudim,571164.0,156.0,156.0,0,22,0.0,0.95,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5089,9,18,11,Rudolf,Pecina,,,49.0,mechanizátor,Rybitví,575593.0,156.0,156.0,0,33,0.0,1.43,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5090,9,18,12,Tomáš,Kozáček,,,36.0,kuchař,Polička,578576.0,156.0,156.0,0,34,0.0,1.47,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5091,9,18,13,Iveta,Jirásková,,,27.0,na mateřské dovolené,Lázně Bohdaneč,574767.0,99.0,156.0,0,31,0.0,1.34,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5092,9,18,14,Martin,Šimek,,,43.0,řidič,Slatiňany,572268.0,156.0,156.0,0,24,0.0,1.04,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5093,9,18,15,Martin,Hájek,,,37.0,dělník,Vysoké Mýto,581186.0,156.0,156.0,0,60,0.0,2.6,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5094,9,18,16,Mária,Sedliská,,,59.0,důchodkyně,Brandýs nad Orlicí,579947.0,156.0,156.0,0,12,0.0,0.52,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5095,9,18,17,Roman,Zelený,,,21.0,svářeč,Čankovice,571270.0,156.0,156.0,0,45,0.0,1.95,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5096,9,18,18,Miloslav,Jandík,,,71.0,důchodce,Nemyčeves,573230.0,156.0,156.0,0,12,0.0,0.52,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5097,9,18,19,Roman,Střeštík,,,49.0,vlakvedoucí,Hlinsko,571393.0,99.0,156.0,0,41,0.0,1.77,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5098,13,18,17,Miroslav,Tesárek,,,62.0,důchodce,Ostrava,4.0,99.0,156.0,0,2,0.0,0.13,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5099,13,18,18,Jiří,Sršeň,,,33.0,technolog,Ústí nad Orlicí,579891.0,156.0,156.0,0,21,0.0,1.41,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5100,13,18,19,Lubomír,Karbula,,,59.0,technik,Ostrava,4.0,99.0,156.0,0,3,0.0,0.2,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5101,13,18,20,Milan,Barabáš,,,31.0,zedník,Ostrava,4.0,156.0,156.0,0,25,0.0,1.67,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5102,13,18,21,Milan,Vasilik,,,42.0,dělník,Ostrava,4.0,156.0,156.0,0,12,0.0,0.8,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5103,13,18,22,Josef,Davidík,,,62.0,bezpečnostní pracovník,Ostrava,4.0,156.0,156.0,0,6,0.0,0.4,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5104,5,18,1,Jiří,Froněk,,,29.0,předseda krajské org. DSSS,Karlovy Vary,554961.0,156.0,156.0,0,180,0.0,9.55,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5105,5,18,2,Tomáš,Vejvoda,,,37.0,řidič MKD,Nejdek,555380.0,156.0,156.0,0,93,0.0,4.93,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5106,5,18,3,Josef,Kozák,,,36.0,dělník,Nejdek,555380.0,156.0,156.0,0,83,0.0,4.4,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5107,5,18,4,Vlastimil,Kříž,,,43.0,soukromý zemědělec,Dolní Nivy,560341.0,156.0,156.0,0,62,0.0,3.29,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5108,5,18,5,Daniel,Mandous,,,27.0,systémový pracovník,Nejdek,555380.0,156.0,156.0,0,40,0.0,2.12,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5109,5,18,6,Marie,Lubasová,,,34.0,servírka,Nová Role,555398.0,156.0,156.0,0,84,0.0,4.46,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5110,5,18,7,Jan,Blaško,,,56.0,masér,Cheb,554481.0,156.0,156.0,0,45,0.0,2.38,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5111,5,18,8,Milan,Takáč,,,41.0,letištní technik,Dolní Nivy,560341.0,156.0,156.0,0,52,0.0,2.76,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5112,5,18,9,Tomáš,Kozák,,,33.0,živnostník,Nové Hamry,506494.0,156.0,156.0,0,43,0.0,2.28,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5113,5,18,10,Martin,Holub,,,43.0,řidič velkostroje,Nejdek,555380.0,99.0,156.0,0,44,0.0,2.33,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5114,5,18,11,Martin,Bečvář,,,37.0,státní zaměstnanec,Nové Hamry,506494.0,99.0,156.0,0,44,0.0,2.33,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5115,5,18,12,Jiří,Hůlka,,,24.0,autoelektrikář,Hory,551651.0,156.0,156.0,0,47,0.0,2.49,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5116,5,18,13,Milan,Vejvoda,,,69.0,důchodce,Nejdek,555380.0,99.0,156.0,0,18,0.0,0.95,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5117,5,18,14,Jakub,Vlach,,,21.0,brusič kovů,Nejdek,555380.0,156.0,156.0,0,57,0.0,3.02,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5118,2,18,1,Svatopluk,Černý,,,56.0,živnostník,Brandýs nad Labem-Stará Boleslav,538094.0,156.0,156.0,0,131,0.0,2.75,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5119,2,18,2,Milan,Soukup,Mgr.,,48.0,technický pracovník,Neratovice,535087.0,156.0,156.0,0,118,0.0,2.47,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5120,2,18,3,Rudolf,Šmucr,,,63.0,"důchodce, býv. poslanec PSP ČR",Kladno,532053.0,156.0,156.0,0,59,0.0,1.23,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5121,2,18,4,Alena,Poláčková,,,52.0,numeroložka,Týnec nad Sázavou,530841.0,156.0,156.0,0,70,0.0,1.47,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5122,2,18,5,Robert,Kunc,MUDr.,,44.0,lékař,Vestec,537942.0,156.0,156.0,0,127,0.0,2.66,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5123,2,18,6,Aleš,Jánský,,,44.0,razič,Čelákovice,538132.0,156.0,156.0,0,58,0.0,1.21,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5124,2,18,7,Jaroslav,Dupák,,,58.0,karosář,Příbram,539911.0,156.0,156.0,0,36,0.0,0.75,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5125,2,18,8,Jiří,Korndörfer,,,47.0,dělník,Doksy,532223.0,156.0,156.0,0,32,0.0,0.67,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5126,2,18,9,Renáta,Geyerová,,,36.0,výpočetní technička,Zlonice,533114.0,156.0,156.0,0,47,0.0,0.98,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5127,2,18,10,Josef,Kapek,,,57.0,technolog,Brandýs nad Labem-Stará Boleslav,538094.0,156.0,156.0,0,33,0.0,0.69,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5128,2,18,11,Robert,Dostál,,,45.0,živnostník,Neratovice,535087.0,156.0,156.0,0,41,0.0,0.86,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5129,2,18,12,Helena,Vostrá,,,21.0,dělnice,Kralupy nad Vltavou,534951.0,156.0,156.0,0,84,0.0,1.76,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5130,2,18,13,Tomáš,Franěk,,,27.0,živnostník,Týnec nad Sázavou,530841.0,156.0,156.0,0,44,0.0,0.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5131,2,18,14,Luboš,Hořejš,,,53.0,topenář,Kladno,532053.0,156.0,156.0,0,49,0.0,1.02,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5132,2,18,15,Martin,Malý,,,38.0,živnostník,Tuhaň,531561.0,156.0,156.0,0,26,0.0,0.54,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5133,2,18,16,Jan,Landa,Bc.,,27.0,elektrotechnik,Týnec nad Sázavou,530841.0,99.0,156.0,0,63,0.0,1.32,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5134,2,18,17,Vladimír,Kern,,,55.0,invalidní důchodce,Nymburk,537004.0,156.0,156.0,0,17,0.0,0.35,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5135,2,18,18,Monika,Štanglová,,,38.0,poštovní doručovatelka,Libiš,571784.0,99.0,156.0,0,39,0.0,0.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5136,2,18,19,Robert,Dvořák,,,37.0,řidič,Zruč nad Sázavou,534633.0,156.0,156.0,0,39,0.0,0.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5137,2,18,20,Jan,Poláček,,,31.0,živnostník,Zbýšov,534625.0,156.0,156.0,0,26,0.0,0.54,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5138,2,18,21,Roman,Dostál,,,21.0,student,Neratovice,535087.0,156.0,156.0,0,54,0.0,1.13,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5139,2,18,22,Jaroslav,Kop,,,39.0,vedoucí pracovník,Čelákovice,538132.0,156.0,156.0,0,44,0.0,0.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5140,2,18,23,Simona,Pejsarová,,,22.0,prodavačka,Zlonice,533114.0,156.0,156.0,0,39,0.0,0.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5141,2,18,24,Jiří,Kubík,,,43.0,podnikatel,Libčice nad Vltavou,539414.0,156.0,156.0,0,20,0.0,0.42,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5142,2,18,25,Radim,Mlejnek,,,42.0,programátor,Neratovice,535087.0,156.0,156.0,0,38,0.0,0.79,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5143,2,18,26,Tomáš,Kotlář,,,39.0,zámečník - svářeč,Kolín,533165.0,156.0,156.0,0,57,0.0,1.19,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5144,2,18,27,Martin,Niesner,,,38.0,seřizovač strojů,Týnec nad Sázavou,530841.0,99.0,156.0,0,26,0.0,0.54,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5145,2,18,28,Miloslav,Kočička,,,46.0,řidič,Nymburk,537004.0,156.0,156.0,0,37,0.0,0.77,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5146,2,18,29,Jaroslav,Hloušek,,,59.0,důchodce,Brandýs nad Labem-Stará Boleslav,538094.0,156.0,156.0,0,17,0.0,0.35,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5147,2,18,30,Petr,Krček,,,35.0,čalouník,Zlonice,533114.0,156.0,156.0,0,28,0.0,0.58,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5148,2,18,31,Petr,Kastely,,,60.0,výhybkář,Týnec nad Sázavou,530841.0,99.0,156.0,0,8,0.0,0.16,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5149,2,18,32,Ivan,Svatý,,,47.0,podnikatel,Unhošť,533017.0,99.0,156.0,0,8,0.0,0.16,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5150,2,18,33,Božena,Heřmanová,,,37.0,dělnice,Čerčany,529516.0,99.0,156.0,0,8,0.0,0.16,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5151,2,18,34,Petr,Stárka,,,37.0,dělník,Týnec nad Sázavou,530841.0,99.0,156.0,0,8,0.0,0.16,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5152,10,18,1,Libor,Votava,Ing.,,50.0,živnostník,Puklice,587745.0,156.0,156.0,0,68,0.0,3.94,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5153,10,18,2,Jaromír,Klouda,,,43.0,OSVČ,Velký Beranov,588113.0,156.0,156.0,0,43,0.0,2.49,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5154,10,18,3,Milan,Loukota,,,53.0,OSVČ,Jílové u Prahy,539333.0,99.0,156.0,0,20,0.0,1.15,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5155,10,18,4,Martin,Vašíček,,,45.0,řidič,Jihlava,586846.0,156.0,156.0,0,61,0.0,3.53,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5156,10,18,5,Štěpán,De Valerio,,,59.0,bezpečnostní technik,Veselý Žďár,569682.0,156.0,156.0,0,20,0.0,1.15,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5157,10,18,6,Ivan,Soóky,,,49.0,strojírenský dělník,Číhošť,568520.0,156.0,156.0,0,16,0.0,0.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5158,10,18,7,Petr,Štyndl,,,29.0,dělník,Vír,597074.0,156.0,156.0,0,44,0.0,2.55,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5159,10,18,8,Ivana,Lišková,,,47.0,ekonom,Prostějov,589250.0,99.0,156.0,0,16,0.0,0.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5160,10,18,9,Radek,Novotný,,,44.0,správce majetku,Hostinné,579297.0,156.0,156.0,0,8,0.0,0.46,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5161,10,18,10,Pavla,Rychtová,,,43.0,nezaměstnaná,Počátky,548561.0,156.0,156.0,0,26,0.0,1.5,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5162,10,18,11,Stanislav,Husník,,,23.0,student,Kout na Šumavě,553824.0,99.0,156.0,0,13,0.0,0.75,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5163,10,18,12,Josef,Pápay,,,45.0,technik,Ostrava,4.0,99.0,156.0,0,9,0.0,0.52,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5164,10,18,13,František Jidáš,Bélai,,,45.0,operátor výroby,Humpolec,547999.0,156.0,156.0,0,35,0.0,2.02,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5165,10,18,14,Petr,Hrin,,,52.0,živnostník,Varnsdorf,562882.0,156.0,156.0,0,12,0.0,0.69,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5166,10,18,15,Zuzana,Soóky,,,42.0,strojírenský dělník,Číhošť,568520.0,156.0,156.0,0,14,0.0,0.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
5167,10,18,16,Martin,Kinzel,,,39.0,zaměstnanec ČD,Most,567027.0,156.0,156.0,0,8,0.0,0.46,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
