,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
630,1,Praha,29,Bedřich,0,716,0,168,0,3.69,0,0,2,"živnostník, předseda Sdružení",Danda,716,CZ,,,69,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
631,2,Plzeň,29,Rostislav,0,716,0,164,0,3.6,0,0,3,"podnikatel, předseda Strany",Senjuk,716,CZ,JUDr. Ing.,,46,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
632,1,Praha,29,Zbyněk,0,716,0,173,0,3.8,0,0,4,"veterinární lékař, ředitel odb",Semerád,99,CZ,MVDr.,,48,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
633,541991,Lány,29,Milan,0,716,0,71,0,1.56,0,0,5,"živnostník, předseda Sdružen.",Ságner,716,CZ,,,50,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
634,548081,Jiřice,29,František,0,716,0,102,0,2.24,0,0,6,"zemědělec, středoškolský uč.",Krupička,99,CZ,Ing.,,36,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
635,580147,Libchavy,29,Ivana,0,716,0,58,0,1.27,0,0,7,živnostník,Snítilová,716,CZ,,,50,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
636,1,Praha,29,Karel,0,716,0,130,0,2.86,0,0,8,podnikatel,Křítek,716,CZ,,,56,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
637,1,Praha,29,Kristina,0,716,0,112,0,2.46,0,0,9,"veterinární technička, odb. o",Valterová,99,CZ,,,29,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
638,566624,Postoloprty,29,Bedřich,0,716,0,34,0,.74,0,0,10,živnostník,Suldovský,716,CZ,,,73,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
639,574988,Holice,29,Petr,0,716,0,53,0,1.16,0,0,11,podnikatel,Bajer,716,CZ,,,42,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
640,1,Praha,29,Ivana,0,716,0,54,0,1.18,0,0,12,statkářka,Kranichová,99,CZ,Ing.,,50,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
641,1,Praha,29,Jiří,0,716,0,19,0,.41,0,0,13,licencovaný hráčský agent FIFA,Stejskal,99,CZ,,,49,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
642,567027,Most,29,Kateřina,0,716,0,87,0,1.91,0,0,14,"studentka, Západočeská univer.",Dolejšková,99,CZ,,,22,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
643,584291,Břeclav,29,Jan,0,716,0,54,0,1.18,0,0,15,obchodník,Baránek,99,CZ,,,29,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
644,547999,Humpolec,29,Ladislav,0,716,0,50,0,1.1,0,0,16,středoškolský učitel ČZA v Hum,Prokop,99,CZ,Ing.,,56,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
645,571041,Třebechovice pod Orebem,29,Radovan,0,716,0,52,0,1.14,0,0,17,živnostník,Hovorka,716,CZ,,,44,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
646,559679,Zruč-Senec,29,Pavel,0,716,0,22,0,.48,0,0,18,podnikatel,Svatoš,99,CZ,,,55,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
647,568635,Golčův Jeníkov,29,Petr,0,716,0,49,0,1.07,0,0,19,živnostník,Zelinger,99,CZ,,,38,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
648,544884,Olešnice,29,Jaroslav,0,716,0,49,0,1.07,0,0,20,živnostník,Buřič,99,CZ,,,53,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
649,530140,Milínov,29,Miroslav,0,716,0,6,0,.13,0,0,21,živnostník,Kotora,99,CZ,,,52,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
650,1,Praha,29,Robert,0,716,0,20,0,.44,0,0,22,živnostník,Kučera,99,CZ,,,39,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
651,576131,Borohrádek,29,Martin,0,716,0,28,0,.61,0,0,23,podnikatel,Hloušek,99,CZ,,,27,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
652,598003,Frýdek-Místek,29,Radek,0,716,0,12,0,.26,0,0,24,fotbalista,Antošík,99,CZ,,,23,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
653,533378,Jevany,29,Petr,0,716,0,5,0,.11,0,0,25,živnostník,Gruber,99,CZ,,,55,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
654,1,Praha,29,Tomáš,0,716,0,18,0,.39,0,0,26,živnostník,Danda,99,CZ,,,56,"""Strana soukromníků České republiky""","""Strana soukromníků České republiky""",0,0,1,716,0,716,"""Strana soukromníků ČR""",SsČR
655,1,Praha,30,Neela,0,177,0,626,0,16.84,0,0,1,ekoložka,Winkelmannová,99,CZ,Mgr.,Ph.D.,39,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
656,1,Praha,30,Milan,0,177,0,219,0,5.89,0,0,2,chemik,Smrž,177,CZ,,,61,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
657,1,Praha,30,Martin,0,177,0,1013,0,27.25,0,0,3,politik,Mejstřík,99,CZ,Mgr.,,47,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
658,2,Plzeň,30,Alois,0,177,0,88,0,2.36,0,0,4,ekolog,Mach,177,CZ,,,67,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
659,563099,Jirkov,30,Marek,0,177,0,70,0,1.88,0,0,5,podnikatel,Elexa,177,CZ,,,36,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
660,538574,Odolena Voda,30,Mojmír,0,177,0,184,0,4.95,0,0,6,ekologický zemědělec,Koščo,177,CZ,,,37,Zelení,Zelení,0,0,1,177,0,177,Zelení,"""Z"""
661,542563,Velká Buková,31,Tomáš,0,153,0,3591,0,14.15,0,0,1,předseda Dělnické strany,Vandas,153,CZ,,,40,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
662,567442,Teplice,31,Jiří,0,153,0,775,0,3.05,0,0,2,obchodní referent,Štěpánek,153,CZ,,,37,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
663,586846,Jihlava,31,Martin,0,153,0,528,0,2.08,0,0,3,šefredaktor Dělnických listů,Zbela,153,CZ,,,31,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
664,535087,Neratovice,31,Milan,0,153,0,175,0,.68,0,0,4,technický pracovník,Soukup,99,CZ,Bc.,,43,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
665,563102,Kadaň,31,Petr,0,153,0,302,0,1.19,0,0,5,operátor výroby,Kotáb,153,CZ,,,33,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
666,500496,Olomouc,31,Jiří,0,153,0,386,0,1.52,0,0,6,dělník v elektrotechnice,Švehlík,153,CZ,,,28,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
667,586722,Veselí nad Moravou,31,Stanislav,0,153,0,201,0,.79,0,0,7,nábytkář a učitel nábytkářství,Horňák,99,CZ,Ing.,,44,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
668,575593,Rybitví,31,Martina,0,153,0,223,0,.87,0,0,8,na mateřské dovolené,Pecinová,153,CZ,,,40,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
669,1,Praha,31,Patrik,0,153,0,293,0,1.15,0,0,9,student,Vondrák,153,CZ,,,24,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
670,577081,Harrachov,31,Jindřich,0,153,0,91,0,.35,0,0,10,administrátor,Nestler,153,CZ,,,33,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
671,554804,Ústí nad Labem,31,Jiří,0,153,0,350,0,1.37,0,0,11,překladatel,Beránek,153,CZ,RNDr.,,50,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
672,2,Plzeň,31,Josef,0,153,0,115,0,.45,0,0,12,živnostník,Chodora,99,CZ,,,43,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
673,3,Brno,31,Simona,0,153,0,374,0,1.47,0,0,13,provozní restaurace,Skoumalová,153,CZ,,,23,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
674,552046,Tábor,31,Jaroslav,0,153,0,140,0,.55,0,0,14,ekonom,Mrúz,99,CZ,Ing.,,48,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
675,555088,Havířov,31,Mirko,0,153,0,286,0,1.12,0,0,15,horník,Musil,153,CZ,,,25,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
676,554961,Karlovy Vary,31,Jiří,0,153,0,149,0,.58,0,0,16,realitní makléř,Froněk,153,CZ,,,24,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
677,569569,Světlá nad Sázavou,31,Milan,0,153,0,144,0,.56,0,0,17,administrativní pracovník,Hroch,153,CZ,Bc.,,27,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
678,1,Praha,31,Petr,0,153,0,72,0,.28,0,0,18,kontrolor,Fryč,153,CZ,,,31,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
679,576701,Rokytnice v Orlických horách,31,Antonín,0,153,0,55,0,.21,0,0,19,podnikatel,Grund,99,CZ,,,52,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
680,3,Brno,31,Josef,0,153,0,205,0,.8,0,0,20,zámečník-svářeč,Křivánek,153,CZ,,,36,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
681,555088,Havířov,31,Tomáš,0,153,0,120,0,.47,0,0,21,pracovník ostrahy,Höger,153,CZ,,,29,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
682,1,Praha,31,Ladislav,0,153,0,61,0,.24,0,0,22,auditor,Budz,153,CZ,,,33,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
683,554481,Cheb,31,Věnceslav,0,153,0,78,0,.3,0,0,23,podnikatel,Kabat,153,CZ,Ing.,,52,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
684,574767,Lázně Bohdaneč,31,Vladimír,0,153,0,65,0,.25,0,0,24,řidič,Jirásek,153,CZ,,,48,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
685,593711,Znojmo,31,Rudolf,0,153,0,43,0,.16,0,0,25,odborný bezpečnostní pracovník,Pikola,153,CZ,,,37,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
686,567442,Teplice,31,Daniela,0,153,0,95,0,.37,0,0,26,provozní účetní,Cimrmanová,153,CZ,,,42,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
687,593559,Rousínov,31,Jan,0,153,0,45,0,.17,0,0,27,důchodce,Müller,153,CZ,Ing.,,67,Dělnická strana,Dělnická strana,0,0,1,153,0,153,Dělnická strana,DS
688,533165,Kolín,32,Roman,0,88,0,1024,0,7.98,0,0,1,"ekonom, prezident AČCKA",Škrabánek,99,CZ,Ing.,,42,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
689,558079,Mohelnice,32,Jana,0,88,0,689,0,5.37,0,0,2,advokátka,Hamplová,88,CZ,Mgr.,,44,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
690,598968,Dolní Lutyně,32,Radomír,0,88,0,437,0,3.4,0,0,3,VŠ pedagog,Kaňa,99,CZ,Ing.,Ph.D.,40,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
691,549649,Tečovice,32,Mojmír,0,88,0,89,0,.69,0,0,4,ředitel pobočky,Novák,99,CZ,Ing.,,48,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
692,598933,Český Těšín,32,Alena,0,88,0,250,0,1.94,0,0,5,pedagog,Hasáková,88,CZ,PhDr.,,54,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
693,1,Praha,32,Karel,0,88,0,27,0,.21,0,0,6,podnikatel,Poukar,88,CZ,Ing.,,59,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
694,500496,Olomouc,32,Marta,0,88,0,106,0,.82,0,0,7,auditor,Pajunčeková,99,CZ,Ing.,,65,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
695,1,Praha,32,Martin,0,88,0,106,0,.82,0,0,8,ekonom,Smrček,88,CZ,Ing.,,41,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
696,555088,Havířov,32,Jiří,0,88,0,102,0,.79,0,0,9,produkční,Basta,99,CZ,,,44,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
697,1,Praha,32,Marcela,0,88,0,156,0,1.21,0,0,10,VŠ pedagog,Štiková,88,CZ,PhDr.,,53,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
698,598933,Český Těšín,32,Filip,0,88,0,171,0,1.33,0,0,11,informatik,Zwyrtek,88,CZ,Bc.,,23,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
699,1,Praha,32,Stanislav,0,88,0,28,0,.21,0,0,12,úředník,Zuzánek,88,CZ,Ing.,,55,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
700,538299,Kamenice,32,Jan,0,88,0,26,0,.2,0,0,13,ředitel agentury,Hladký,99,CZ,Mgr.,,60,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
701,562335,Děčín,32,Marek,0,88,0,102,0,.79,0,0,14,podnikatel,Sedláček,88,CZ,,,32,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
702,598003,Frýdek-Místek,32,Tomáš,0,88,0,142,0,1.1,0,0,15,technik,Krtek,88,CZ,Ing.,,40,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
703,545821,Velešín,32,Monika,0,88,0,182,0,1.41,0,0,16,studentka,Homolková,99,CZ,Bc.,,24,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
704,1,Praha,32,Daniel,0,88,0,48,0,.37,0,0,17,logistik,Strnad,88,CZ,,,35,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
705,541109,Sudkov,32,Milena,0,88,0,137,0,1.06,0,0,18,starostka obce,Sobotková,99,CZ,,,36,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
706,562335,Děčín,32,Hana,0,88,0,45,0,.35,0,0,19,podnikatelka,Sedláčková,99,CZ,,,60,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
707,1,Praha,32,Slavomír,0,88,0,34,0,.26,0,0,20,podnikatel,Lokvenc,88,CZ,,,39,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
708,1,Praha,32,Karel,0,88,0,14,0,.1,0,0,21,obchodník,Příhoda,88,CZ,,,42,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
709,558079,Mohelnice,32,Martin,0,88,0,55,0,.42,0,0,22,technik,Špunda,99,CZ,,,32,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
710,1,Praha,32,Emanuel,0,88,0,49,0,.38,0,0,23,zpěvák,Vohnout,99,CZ,,,48,NEZÁVISLÍ,NEZÁVISLÍ,0,0,1,088,0,88,NEZÁVISLÍ,NEZ
711,1,Praha,33,Jiří,1,7,0,59818,11.32,11.32,1,0,1,vysokoškolský pedagog,Havel,7,CZ,Doc. Ing.,CSc.,51,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
712,1,Praha,33,Richard,1,7,0,44703,8.46,8.46,2,0,2,poslanec EP,Falbr,7,CZ,JUDr.,,68,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
713,532274,Družec,33,Libor,1,7,0,19771,0,3.74,3,0,3,poslanec EP,Rouček,7,CZ,Dr.,,54,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
714,539481,Valy,33,Pavel,1,7,0,4814,0,.91,4,0,4,jednatel společnosti,Poc,7,CZ,RNDr.,,45,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
715,584002,Tišnov,33,Zuzana,1,7,0,7736,0,1.46,5,0,5,poslankyně PS PČR,Brzobohatá,7,CZ,Ing.,,46,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
716,563889,Liberec,33,Robert,1,7,0,4042,0,.76,6,0,6,poslanec PS PČR,Dušek,7,CZ,,,42,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
717,588296,Kroměříž,33,Olga,1,7,0,9386,0,1.77,7,0,7,místostarostka města Kroměříže,Sehnalová,7,CZ,MUDr.,MBA,40,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
718,4,Ostrava,33,Vojtěch,0,7,0,9361,0,1.77,0,1,8,náměstek primátora města Ostr.,Mynář,7,CZ,,,65,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
719,2,Plzeň,33,Petr,0,7,0,4272,0,.8,0,2,9,zmocněnec primátora města Plz.,Osvald,7,CZ,Ing.,,42,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
720,500496,Olomouc,33,Jaroslav,0,7,0,8648,0,1.63,0,3,10,"lékař, vysokoškolský pedagog",Vomáčka,7,CZ,Doc. MUDr.,Ph.D.,53,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
721,538574,Odolena Voda,33,Anna,0,7,0,4318,0,.81,0,4,11,poslankyně PS PČR,Čurdová,7,CZ,Mgr.,,47,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
722,1,Praha,33,Tomáš,0,7,0,1335,0,.25,0,5,12,ředitel Úřadu Regionální rady,Novotný,7,CZ,JUDr. Ing.,Ph.D.,40,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
723,1,Praha,33,Miloslav,0,7,0,1172,0,.22,0,6,13,vysokoškolský pedagog,Suchánek,7,CZ,Prof. Ing.,CSc.,66,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
724,1,Praha,33,Martin,0,7,0,3230,0,.61,0,7,14,výzkumník a pedagog na FSV,Potůček,99,CZ,Prof. PhDr.,"CSc., MSc.",60,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
725,1,Praha,33,Ivan,0,7,0,716,0,.13,0,8,15,advokát,Přikryl,7,CZ,JUDr.,,60,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
726,1,Praha,33,Miloš,0,7,0,1239,0,.23,0,9,16,vědecký pracovník,Balabán,7,CZ,PhDr.,Ph.D.,46,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
727,1,Praha,33,Karel,0,7,0,1267,0,.23,0,10,17,poradce v oblasti fondů EU,Štogl,7,CZ,Mgr.,,36,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
728,,,33,Registrační úřad ponechal pozici volnou,0,,1,0,0,0,0,0,18,,Kandidát v registraci škrtnut,,,,,,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
729,500496,Olomouc,33,Roman,0,7,0,3051,0,.57,0,11,19,technik,Váňa,7,CZ,Ing.,,42,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
730,1,Praha,33,Aleš,0,7,0,212,0,.04,0,12,20,PA/PR konzultant,Pospíšil,7,CZ,Mgr.,,41,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
731,1,Praha,33,Lucie,0,7,0,2374,0,.44,0,13,21,podniková právnička,Svobodová,7,CZ,Mgr. Ing.,,27,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
732,574546,Kramolna,33,Ivana,0,7,0,400,0,.07,0,14,22,personální ředitelka soukr.sp.,Tomková,7,CZ,,,57,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
733,585068,Zlín,33,Jan,0,7,0,1303,0,.24,0,15,23,advokát,Zlínský,7,CZ,JUDr.,,60,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
734,505927,Opava,33,Radim,0,7,0,1366,0,.25,0,16,24,ředitel příspěvkové organizace,Křupala,7,CZ,Ing.,,28,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
735,567442,Teplice,33,Štěpán,0,7,0,445,0,.08,0,17,25,advokát,Knézel,7,CZ,Mgr.,,59,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
736,554481,Cheb,33,Václav,0,7,0,736,0,.13,0,18,26,politický poradce Delegace,Mls,7,CZ,Mgr.,MA,35,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
737,1,Praha,33,Jakub,0,7,0,468,0,.08,0,19,27,právník,Landovský,7,CZ,PhDr. Mgr.,,32,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
738,1,Praha,33,Kateřina,0,7,0,887,0,.16,0,20,28,zahraniční tajemnice ČSSD,Průdková,99,CZ,Mgr.,,25,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
739,1,Praha,33,Lukáš,0,7,0,1010,0,.19,0,21,29,historik,Kaucký,7,CZ,Mgr.,,27,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,7,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
